filename,test_name,test_id,issue_severity,issue_confidence,issue_cwe,issue_text,line_number,col_offset,end_col_offset,line_range,more_info
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1511,4,46,[1511],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1512,4,5,"[1512, 1513, 1514, 1515, 1516, 1517, 1518, 1519]",https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1520,4,5,"[1520, 1521, 1522, 1523, 1524, 1525, 1526, 1527]",https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1532,4,23,[1532],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1533,4,34,[1533],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1534,4,41,[1534],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1535,4,34,[1535],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1547,4,23,[1547],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1554,4,27,[1554],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1561,4,27,[1561],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1609,4,46,[1609],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1610,4,5,"[1610, 1611, 1612, 1613, 1614, 1615, 1616, 1617]",https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1618,4,5,"[1618, 1619, 1620, 1621, 1622, 1623, 1624, 1625]",https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1630,4,23,[1630],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1631,4,34,[1631],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1632,4,41,[1632],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1633,4,34,[1633],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1645,4,23,[1645],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1652,4,27,[1652],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1659,4,27,[1659],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1708,4,5,"[1708, 1709, 1710, 1711, 1712, 1713, 1714, 1715]",https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1716,4,5,"[1716, 1717, 1718, 1719, 1720, 1721, 1722, 1723]",https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1728,4,23,[1728],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1729,4,34,[1729],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1730,4,41,[1730],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1731,4,34,[1731],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1743,4,23,[1743],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1750,4,23,[1750],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1757,4,23,[1757],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1816,4,5,"[1816, 1817, 1818, 1819, 1820, 1821, 1822, 1823]",https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1824,4,5,"[1824, 1825, 1826, 1827, 1828, 1829, 1830, 1831]",https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1836,4,23,[1836],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1837,4,34,[1837],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1838,4,41,[1838],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1839,4,34,[1839],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1851,4,23,[1851],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1858,4,23,[1858],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1865,4,23,[1865],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1874,4,23,[1874],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1883,4,23,[1883],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1935,4,5,"[1935, 1936, 1937, 1938, 1939, 1940, 1941, 1942]",https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1943,4,5,"[1943, 1944, 1945, 1946, 1947, 1948, 1949, 1950]",https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1955,4,23,[1955],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1956,4,34,[1956],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1957,4,41,[1957],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1958,4,34,[1958],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,2008,4,46,[2008],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,2009,4,5,"[2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,2017,4,5,"[2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,2029,4,23,[2029],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,2030,4,34,[2030],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,2031,4,41,[2031],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,2032,4,34,[2032],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,2045,4,46,[2045],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,2046,4,5,"[2046, 2047, 2048, 2049, 2050, 2051]",https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,2052,4,5,"[2052, 2053, 2054, 2055, 2056, 2057]",https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,2058,4,78,[2058],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,2059,4,66,[2059],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,2060,4,72,[2060],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,2061,4,68,[2061],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,2062,4,76,[2062],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,2063,4,65,[2063],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,2064,4,71,[2064],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,2065,4,67,[2065],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,2145,4,66,[2145],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,2146,4,70,[2146],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,2147,4,80,[2147],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,2148,4,80,[2148],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,2149,4,25,[2149],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,2223,4,37,[2223],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,2224,4,34,[2224],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,2225,4,34,[2225],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,2226,4,5,"[2226, 2227, 2228, 2229, 2230, 2231]",https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,2311,4,45,[2311],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,2312,4,5,"[2312, 2313, 2314, 2315, 2316]",https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,2331,4,45,[2331],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,2332,4,28,[2332],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,2416,4,47,[2416],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,2417,4,28,[2417],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,2439,4,44,[2439],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,2440,4,36,[2440],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,2441,4,5,"[2441, 2442, 2443, 2444, 2445]",https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,2534,4,48,[2534],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,2535,4,48,[2535],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,2536,4,33,[2536],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,2537,4,55,[2537],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,2538,4,48,[2538],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,2640,4,61,[2640],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,2641,4,73,[2641],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,2642,4,73,[2642],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,2643,4,64,[2643],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/core/vectorstore/test_deeplake_vectorstore.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,2644,4,66,[2644],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
